delta,theta,alpha,beta,gama,Raw Data,Color
-899.152378515,-13.7593450296,-0.993348141981,3.03024230572,-0.0642841136985,-262,blue
-974.732364921,-14.0491904729,-3.87741586235,6.63863368904,0.0337602826065,281,blue
-1055.83744775,-13.9845114861,-6.39892014625,6.96028366203,-7.18342217837,-20,blue
-1142.78835633,-13.5508024517,-8.29183936151,5.01734384807,-7.60608180981,-126,blue
-1235.91867485,-12.7448892146,-9.34734987867,2.54425978121,5.1761315969,269,blue
-1335.57507571,-11.5751664069,-9.43775752568,1.01962267506,17.9081130855,-221,blue
-1442.11755821,-10.061464976,-8.53257058221,0.991830863074,13.4003695408,220,blue
-1555.91969069,-8.23455373093,-6.70465108782,2.02557068482,-6.26281839835,125,blue
-1677.36884739,-6.13528297325,-4.12534468761,3.19970457575,-20.4036637754,-173,blue
-1806.86643347,-3.81339272739,-1.0487596145,3.7479440215,-14.3215396771,333,blue
-1944.82810453,-1.32603246098,2.2132378511,3.39616611885,3.7027921973,-195,blue
-2091.683994,1.26394416637,5.32261438779,2.26228740212,14.0792641099,102,blue
-2247.878958,3.88984399328,7.94998153854,0.554936811279,9.67276681353,201,blue
-2413.87283991,6.48309658888,9.80899210202,-1.5947969528,0.845290021693,-230,blue
-2590.14075068,8.97525772506,10.686778508,-4.02875730634,-1.84175755321,311,blue
-2777.1733622,11.2999961257,10.4672347825,-6.34653644362,-1.2569239935,-154,blue
-2975.47721748,13.3950010017,9.14457960738,-7.86144538323,-5.4430226449,-38,blue
-3185.57506205,15.2037506235,6.82563203686,-7.84823474803,-11.6271769224,274,blue
-3408.00619618,16.6770926395,3.72047345996,-5.94303073066,-7.77390153514,-243,blue
-3643.32683541,17.7746056561,0.122511859594,-2.41130883079,8.75289203779,310,blue
-3892.11046221,18.4657229247,-3.61993118395,1.88833374812,22.0333325052,-69,blue
-4154.94816005,18.7305955925,-7.13769058544,5.78478708337,14.1577055552,-97,blue
-4432.44893189,18.5606679513,-10.077239636,8.1547481739,-10.8219528426,325,blue
-4725.24000862,17.9589402678,-12.1361005871,8.25057954693,-27.1542706668,-263,blue
-5033.96714601,16.9399099514,-13.0936533374,5.9658054396,-15.534815276,179,blue
-5359.29490596,15.5291933272,-12.8341750682,1.97191514677,12.9311737463,19,blue
-5701.90692378,13.7628332389,-11.3597376518,-2.4003607592,27.2204190187,-184,blue
-6062.5061617,11.6863077958,-8.79154657327,-5.57085677795,11.5514778684,317,blue
-6441.81514315,9.35327094057,-5.35937046696,-6.28445992073,-15.8664800542,-183,blue
-6840.57615487,6.82407036185,-1.37985988947,-4.12085631221,-23.8076112236,88,blue
-7259.55140464,4.16409358795,2.77423390506,0.262671989813,-4.44639531141,92,blue
-7699.52313381,1.44198564164,6.71078477921,5.24690769278,18.2995759653,-234,blue
-8161.29368912,-1.27222114733,10.0570925503,8.73939497488,18.2253303531,315,blue
-8645.68555348,-3.90901683673,12.4967424888,8.95721570201,-2.29659829683,-147,blue
-9153.54132615,-6.40130434791,13.8008216939,5.25592672755,-17.3971829628,-37,blue
-9685.72364374,-8.6862131566,13.8503584187,-1.40294645776,-10.6793652321,196,blue
-10243.1150433,-10.7067916881,12.6476338602,-8.69113451081,6.17854869427,-275,blue
3.36048119408e-06,3.36048119408e-06,3.50175861322e-05,0.00833068277182,0.0273166777826,289,blue
3.84000169477e-05,3.80239327093e-05,0.000380052983698,0.0747705399068,0.152831509301,-56,blue
0.000216608415087,0.000211607809751,0.00200161028043,0.301855256596,0.213446020005,-125,blue
0.000818636556801,0.000785399548769,0.00691471540619,0.709610488956,-0.43517232426,253,blue
0.00237100451145,0.00222194894597,0.0178476916446,0.997670092747,-1.72719363753,-321,blue
0.00568551741455,0.00517274424961,0.0370095954078,0.540115851066,-1.32324253208,151,blue
0.0118550497105,0.0104002472416,0.0643292246157,-1.15960135027,2.86590901922,22,blue
0.0222114182521,0.0186470794854,0.0958558508709,-3.80241969656,7.24223808444,-211,blue
0.0382596088657,0.0304786923049,0.123080614361,-5.98989646152,3.84703886491,294,blue
0.0616023262931,0.0461278897592,0.133690475032,-5.73308545636,-8.60302232295,-252,blue
0.0938638915653,0.0653643244036,0.113834881785,-1.67470058591,-17.7526727558,82,blue
0.136618848024,0.0874062003039,0.0515494723362,5.6732065035,-8.78308223899,150,blue
0.191328580518,0.110885868108,-0.0593597087754,13.5549768389,15.3290714402,-258,blue
0.259291141843,0.133878630127,-0.215821641421,17.9319138936,30.7991107492,275,blue
0.341605470189,0.153995125327,-0.403297588189,15.4414694031,16.8587917037,-182,blue
0.439144531845,0.168526179993,-0.595655937571,5.35340269537,-18.1062247013,-29,blue
0.552531828403,0.174625213175,-0.757532651292,-9.56037772011,-40.5232084036,214,blue
0.682119231576,0.169514406449,-0.849064667896,-23.8113098836,-25.7520099286,-280,blue
0.82797058654,0.15070589395,-0.832339345834,-31.3773043952,14.1223100076,263,blue
0.989856417848,0.116228973726,-0.67854018811,-28.3377176153,41.0250668982,-108,blue
1.16726007609,0.0648484556679,-0.374638698549,-14.7701297778,29.9229508709,-77,blue
1.35939377186,-0.0037426288543,0.0715137546591,5.00225980282,-6.05064453402,309,blue
1.56522439184,-0.0887701884892,0.628697605404,24.0073861785,-31.1471363249,-282,blue
1.78351296404,-0.188274425625,1.24315834922,35.4165673998,-24.7683645718,237,blue
2.01286868589,-0.299062433122,1.8429761162,35.2941428391,0.160668291669,-4,blue
2.2518110155,-0.416731753056,2.34558804079,24.0769660634,15.84871473,-139,blue
2.49883472339,-0.535773263568,2.66763843819,6.19966890929,11.0828910924,424,blue
2.7524806207,-0.649749196204,2.73605563988,-11.8469176629,-0.663290586454,-153,blue
3.01142405657,-0.751528348186,2.49909562682,-24.0948773888,-2.37821841687,184,blue
3.27458880967,-0.833562303744,1.93589561219,-27.2602367698,4.75955860025,121,blue
3.54127269637,-0.888206239092,1.06290448716,-21.7352053915,5.73903094053,-226,blue
3.81125844434,-0.908097905654,-0.0642047688263,-11.1064288069,-5.37842523511,331,blue
4.08488820194,-0.886598415039,-1.35381921754,-0.400382207564,-15.3352906706,-134,blue
4.36309645306,-0.818275545728,-2.68658937302,6.23056386607,-8.80037768176,25,blue
4.64740807256,-0.6993928598,-3.92746353258,7.33450122279,9.36078414259,170,blue
4.93990444176,-0.528369009967,-4.94004376969,4.57130169973,17.4311148988,-261,blue
5.24315662075,-0.306175236553,-5.60155115691,1.48641998273,4.21883433353,283,blue
5.56012839467,-0.0366368997142,-5.81661659729,1.33470327113,-14.4040934413,-102,blue
5.89405782049,0.273396946412,-5.52825398346,5.16210395649,-13.7610971903,-129,blue
6.24832505071,0.614044402232,-4.72479720836,11.1672920574,7.38793769146,242,blue
6.62630689227,0.972554292726,-3.4421983129,15.6390212179,22.5519235678,-264,blue
7.03122246787,1.33364902248,-1.76158266744,14.9743364191,9.7738821582,234,blue
7.46598520961,1.68005379165,0.197641439099,7.75042968987,-19.0089294639,56,blue
7.93307961392,1.99321076428,2.28836524961,-4.24478953021,-30.1818133579,-145,blue
8.43447592386,2.25415888769,4.34884719607,-16.6227395456,-8.83890667207,347,blue
8.97158392813,2.44453592306,6.21671522793,-24.399077433,22.640556568,-204,blue
9.54524045602,2.54764304171,7.74232229888,-24.3716157642,30.8984178905,168,blue
10.1557254034,2.54950681705,8.80015050118,-16.6220401548,9.80433958082,193,blue
10.8028020129,2.43987257312,9.29739032202,-4.38017724596,-15.6373993798,-205,blue
11.4857790899,2.21306718861,9.17931852747,7.61878316885,-21.0581569349,361,blue
12.2035887819,1.86867110323,8.43149270048,15.3567863198,-8.60874118746,-142,blue
12.9548690809,1.4119441319,7.07909384158,17.1788108815,2.50390525353,24,blue
13.7380405997,0.85396296865,5.184005475,14.1246400357,3.23434379034,230,blue
14.5513677604,0.211444458075,2.84032918342,8.94874128068,2.52888643981,-263,blue
15.3930003126,-0.49374813009,0.169052970864,4.4922292965,8.93522007702,312,blue
16.2609974273,-1.23539475844,-2.68754284269,2.29973066899,14.9432900415,-67,blue
17.1533400449,-1.98396369723,-5.5714373241,2.11424687023,6.91211057651,-28,blue
18.0679396176,-2.70785565788,-8.31440226493,2.35940342164,-13.3053922352,339,blue
19.0026500483,-3.37478206792,-10.7438637238,1.21951581812,-25.8233526143,-231,blue
19.9552885758,-3.95320740115,-12.6896167426,-2.29118209202,-15.0057089478,253,blue
20.923665447,-4.41378890095,-13.991953294,-7.78782783797,10.6260880528,-8,blue
21.9056125593,-4.7307572598,-14.5116022048,-13.697937217,26.1781527053,-122,blue
22.8990013475,-4.88318417106,-14.1413816708,-17.9617476423,17.4447171762,396,blue
23.9017497418,-4.85607735529,-12.8187561919,-18.8265318584,-4.54711886646,-185,blue
24.9118300553,-4.64123859673,-10.53782612,-15.3915639357,-17.6434339252,176,blue
25.9272880515,-4.23783264403,-7.35898706867,-7.83733092858,-13.0857365746,133,blue
26.9462687588,-3.65264317467,-3.41459765859,2.54818775824,-1.43823230792,-172,blue
27.9670397968,-2.90001105677,1.09081072611,13.5263795953,4.29820327562,377,blue
28.9880086259,-2.00145814167,5.88694766814,22.3539773657,4.20211478669,-117,blue
30.0077370225,-0.985006090877,10.6514314668,26.5478711035,6.00552820277,64,blue
31.0249551953,0.115786449418,15.0305065576,24.7484091951,9.45906584143,186,blue
32.0385678407,1.26302285839,18.6655799556,17.2784742553,5.15232313079,-229,blue
33.0476424462,2.41584680006,21.2234924555,6.11029616327,-9.26656979195,338,blue
34.0513791207,3.53194535423,22.4278866593,-5.74975179782,-19.8112527285,-50,blue
35.049071356,4.56912855643,22.0887081291,-15.2081315736,-11.10275834,-69,blue
36.0400663274,5.48693306337,20.12668924,-20.0454326778,11.5225743085,243,blue
37.0237199141,6.24818264741,16.5896912714,-19.6106261258,23.9144515452,-257,blue
37.9993377402,6.82043582766,11.6583518307,-14.9833166669,11.1250156919,226,blue
38.9661025017,7.17726479743,5.63957829062,-8.45775169194,-12.7875058439,17,blue
39.9229964442,7.29932538742,-1.05226759112,-2.51187237819,-20.5345090071,-134,blue
40.8687307706,7.17518852269,-7.92535289357,1.26052267585,-4.87564397942,328,blue
41.8016900814,6.80190801666,-14.4492365272,2.70582317384,12.9780452366,-136,blue
42.7199026828,6.18531080567,-20.0992852155,2.89934693496,11.0886964007,377,blue
43.6210531397,5.34000973313,-24.4025609714,3.33811738739,-5.36373093717,-180,blue
44.5025394992,4.2891326438,-26.9809681402,4.95742069191,-12.4679635672,138,blue
45.3615539692,3.06374612007,-27.5877753358,7.46219790452,-0.134862623402,138,blue
46.1951616468,1.70195924245,-26.1340124244,9.39777648328,15.033635313,-178,blue
47.0003660815,0.247721072479,-22.7017458396,9.04333567026,12.4504016074,346,blue
47.7741620623,-1.25064827907,-17.5421662756,5.65951889281,-5.91501398434,-88,blue
48.5135817698,-2.74213445643,-11.0577795186,0.283753900618,-19.1836241256,10,blue
49.2157379446,-4.17484745682,-3.7696627015,-4.55641454176,-13.698676265,209,blue
49.8778564273,-5.49792024756,3.72748235286,-6.20432912582,2.94024406538,-260,blue
50.497287457,-6.66342365733,10.8183263718,-3.54763868595,14.4523703215,283,blue
51.0714929316,-7.62822305679,16.9229233038,2.06909806314,14.4980784862,-20,blue
51.59801751,-8.35569187212,21.550331302,7.35565768205,7.91849073466,-86,blue
52.0744559784,-8.81719701198,24.3445277224,8.79383106287,-0.910736739379,279,blue
52.498421199,-8.99328858942,25.1178006365,4.57779475627,-11.894855904,-235,blue
52.8675111129,-8.87454455715,23.8678974736,-4.31460655544,-20.8608850244,216,blue
53.1792750243,-8.46203343942,20.7768740062,-14.4686023251,-16.7271874782,48,blue
53.4311815286,-7.76737202433,16.1915355043,-21.5745844135,5.00871649451,-164,blue
53.620590696,-6.81237149013,10.5873453031,-22.3687061495,29.1070804346,321,blue
53.744729194,-5.62828654494,4.51944528456,-16.0529291398,30.78161345,-219,blue
53.8006661382,-4.25469935986,-1.43412524031,-4.57598118535,3.46739218264,89,blue
53.7852883138,-2.73808389239,-6.7310061735,8.2796098268,-29.0212461892,168,blue
53.6952731211,-1.13010903443,-10.9186407511,18.5064056682,-34.9967127552,-237,blue
53.5270621797,0.514255630367,-13.6781077796,23.4215019162,-8.99019093415,310,blue
53.2768388773,2.13876055704,-14.8529608307,22.4871850807,22.0562843508,-170,blue
52.9405084109,3.68794305207,-14.4601099067,17.1187182566,28.2736886128,-13,blue
52.5136764339,5.10915597941,-12.6818117126,9.70967373658,8.18563636681,241,blue
51.9916235752,6.35447766027,-9.83991194494,2.46145836484,-13.1935166857,-257,blue
51.369280415,7.38243529438,-6.35535713504,-3.37700497819,-14.7015969468,278,blue
50.6412091842,8.15948386657,-2.69760947088,-7.59072063241,-1.11483780645,-113,blue
-1.34884366267e-06,-1.34884366267e-06,-1.40555017001e-05,-0.0033438034655,-0.0109644796636,-116,blue
-1.24303216536e-05,-1.22793674264e-05,-0.000121464870842,-0.0226172149824,-0.0370972762587,279,blue
-5.62709200069e-05,-5.45975769162e-05,-0.000501630219011,-0.0632514140328,0.0222438019232,-293,blue
-0.00017131914035,-0.000162035080779,-0.00134307368893,-0.0829136634675,0.241418128455,188,blue
-0.000404651665759,-0.000369694303528,-0.00266211538946,-0.00136384017059,0.228807299595,-43,blue
-0.000806504103747,-0.000704590934987,-0.00419863237944,0.202410480461,-0.503618864189,-195,blue
-0.00143244000184,-0.00118452045613,-0.00548433191145,0.404220281955,-1.22841051706,331,blue
-0.00235218014608,-0.00182423571718,-0.00603577639182,0.384844356538,-0.254208249943,-243,blue
-0.00365567748908,-0.002638709928,-0.00550412914361,0.0239290872869,2.32557723687,76,blue
-0.00544977190943,-0.00363639090148,-0.00368385321999,-0.531591034367,3.18035042115,39,blue
-0.00785397408165,-0.00481170348728,-0.000504112949113,-0.928672644374,-0.613043278483,-270,blue
-0.0110081431446,-0.00615033473908,0.0038486529631,-0.877641380264,-6.08746919883,297,blue
-0.015093823384,-0.00764841453498,0.00872423817563,-0.379674854655,-5.66783636379,-129,blue
-0.0203553232908,-0.00932953474245,0.0129690636011,0.307488052745,3.19339702301,5,blue
-0.0271028606244,-0.0112400985376,0.0152642209306,0.91285914553,11.5987340157,164,blue
-0.0356949489566,-0.0134207386822,0.0147397077395,1.32697184897,7.48834836489,-235,blue
-0.0465075391682,-0.0158644116051,0.0115637740581,1.54233613453,-8.03851362832,345,blue
-0.0598920085426,-0.0184676802932,0.00728413641498,1.48482557565,-17.7080767616,-55,blue
-0.0761154298339,-0.0209737503347,0.00485337082322,0.970569331342,-7.1473128887,-76,blue
-0.0952814508502,-0.0229117703104,0.00827165206669,-0.149862043809,14.7399048553,289,blue
-0.117245793667,-0.0235533207732,0.0216973299937,-1.80626557181,22.3533586191,-266,blue
-0.14154262968,-0.0219078820404,0.0480293969571,-3.61985257784,3.92045808475,225,blue
-0.167329476081,-0.0167669167255,0.087260026689,-4.94634839879,-21.0981366691,40,blue
-0.193351564604,-0.00679511916559,0.135086541135,-5.04525654947,-23.0942789436,-134,blue
-0.217921099368,0.00934230338766,0.182318692014,-3.35032296165,1.41922355899,349,blue
-0.238906392419,0.0328309248342,0.215463717247,0.21201376777,24.0788508111,-186,blue
-0.253726390402,0.0645528046097,0.21860818435,4.97946150741,18.5474452848,171,blue
-0.259347036226,0.104941983196,0.176407165441,9.55307839996,-7.52119467478,197,blue
-0.252278692895,0.153861700311,0.0776879988624,12.1461526062,-22.436895082,-177,blue
-0.228573942006,0.210513774474,-0.0810058538297,11.2414016583,-9.5589899201,331,blue
-0.183830483174,0.273383134777,-0.292720533091,6.30921807287,13.3551542003,-178,blue
-0.113211697848,0.340210737676,-0.539010313238,-1.76084589276,17.5978909635,20,blue
-0.0114986928251,0.40798599517,-0.79095647345,-10.7558950129,-0.80326783261,172,blue
0.126817178725,0.47295495166,-1.01232340876,-17.7738656151,-17.5870138802,-275,blue
0.307403591741,0.530652476542,-1.1643685619,-20.1775410055,-11.6544371396,290,blue
0.535929141062,0.575975117717,-1.21145579721,-16.5446362222,8.98716374997,-136,blue
0.817890603804,0.603311151244,-1.12651088423,-7.30377870722,18.3674229317,-97,blue
1.15843592107,0.606738033202,-0.895466741687,5.17721201845,5.29848728358,310,blue
1.56219060204,0.580289613107,-0.520079847747,17.1593635516,-13.4921381829,-254,blue
2.03310155557,0.518295986225,-0.0187049464253,24.6905204133,-14.9415284951,240,blue
2.57431351302,0.415793355524,0.575064627452,25.006707796,1.86533925836,8,blue
3.18808203741,0.26898293623,1.21553898001,17.611756624,15.3038727048,-123,blue
3.87572026156,0.0757051998661,1.8492304371,4.56427297316,8.62341560672,378,blue
4.63757771823,-0.164106481583,2.41965245742,-10.1558829354,-9.28216417844,-195,blue
5.47305444768,-0.448024907813,2.87208469012,-21.9575697526,-15.4422670882,164,blue
6.38065014847,-0.770815426744,3.15785997034,-27.1683068558,-1.88160946675,115,blue
7.35803693847,-1.1242521655,3.23778551392,-24.2766854205,14.4801781469,-158,blue
8.4021437324,-1.49710064292,3.08454324392,-14.4248502932,13.4547812341,368,blue
9.50924812088,-1.87528588925,2.68422090031,-0.926057118822,-3.15102787116,-129,blue
10.6750771336,-2.24224875854,2.03729576643,12.0039278229,-14.7665551223,24,blue
11.8949128364,-2.57948745408,1.15930655306,20.7372251251,-8.60623446711,157,blue
13.1636860902,-2.86728263637,0.081210698634,23.310373854,5.38755248497,-253,blue
14.4760431721,-3.08559089566,-1.15064920443,19.7656278979,9.57567028171,306,blue
15.8263848052,-3.21506429358,-2.4749777849,11.8323409783,1.79844187454,-70,blue
17.2088907139,-3.2381303167,-3.81637446173,2.21025404188,-4.47512020585,-67,blue
18.6175432393,-3.14006084761,-5.08682151419,-6.31152932365,-1.00599678404,236,blue
20.0461507945,-2.90997086547,-6.18834617937,-11.717934106,4.0763098639,-245,blue
21.4883676022,-2.54169441653,-7.01742974236,-13.3586228278,0.292532637127,291,blue
22.9377152338,-2.03448127679,-7.47143996314,-11.9866326844,-7.64684713329,97,blue
24.3876213342,-1.39345606798,-7.45695316177,-9.18272073986,-5.86581065272,-133,blue
25.8314879845,-0.629796588207,-6.89953129809,-6.46937755315,6.76066878602,295,blue
27.2627814184,0.23937628679,-5.75438250323,-4.63352796638,13.5202878753,-216,blue
28.6751215185,1.19137702249,-4.0170361681,-3.57910545836,2.21463232909,162,blue
30.0623571507,2.19857775587,-1.73263172497,-2.62105685795,-14.9621228957,145,blue
31.4186273143,3.22925415371,0.997994016815,-0.923296368014,-14.5985622539,-194,blue
32.7384157376,4.24863294103,4.01724442737,2.12890557017,5.94749604623,338,blue
34.0166020866,5.2201059202,7.11605479103,6.64322300968,21.4422997177,-162,blue
35.2485074137,6.1065621019,10.046080994,12.0093853976,10.0504872322,61,blue
36.4299312232,6.87178381362,12.5384339791,16.8585069795,-16.2306594995,235,blue
