delta,theta,alpha,beta,gama
2.15317129473e+53,14.6950928234,1.69965503438,-2.75905782883,-5.32211397762
2.19923063946e+53,14.6236369351,0.456837048484,-2.34708901233,2.23020683002
2.24426208117e+53,14.1658371723,-0.843427527617,0.73209531164,7.99448064381
2.28805178522e+53,13.3309437273,-2.12289303881,4.91291761734,8.30953523968
2.33036820895e+53,12.1390820834,-3.30649847154,7.92712109142,3.78796951815
2.37096103781e+53,10.6208035984,-4.32747718425,7.95917378076,-2.38438429878
2.40956007937e+53,8.81631686934,-5.13106701042,4.6034385829,-7.3208671442
2.44587411487e+53,6.77442039769,-5.67670736982,-0.9218040423,-9.04662214558
2.47958970769e+53,4.55116116599,-5.93889928114,-6.41533201496,-5.76869278174
2.51036996865e+53,2.20825477431,-5.90702484222,-9.79346559496,2.73993759174
2.53785327751e+53,-0.188684474855,-5.58443745792,-10.0258752082,12.0509632395
2.56165196026e+53,-2.57205220382,-4.98718004431,-7.46269011908,13.8307345399
2.58135092188e+53,-4.87425399791,-4.14271404959,-3.49242458375,3.45178581436
2.59650623384e+53,-7.02974628374,-3.08888270389,0.224836803723,-12.3258197569
2.60664367599e+53,-8.97705426397,-1.87301849041,2.56850924513,-18.7727271695
2.61125723195e+53,-10.6606931447,-0.550872876705,3.42845471801,-7.99698410746
2.60980753744e+53,-12.0329213637,0.814962435897,3.59186557045,10.512354761
2.60172028065e+53,-13.0552621328,2.15736315273,4.10618825366,18.256588711
2.58638455363e+53,-13.69973533,3.40780645601,5.4960424323,7.94700670079
2.56315115375e+53,-13.9497508387,4.50025273101,7.30555732857,-8.10371657413
2.53133083392e+53,-13.8006315586,5.37545120657,8.24071995557,-12.5053702442
2.49019250037e+53,-13.2597524127,5.98516608326,6.85609802004,-2.9201304965
2.43896135632e+53,-12.346291857,6.29582703536,2.45432614039,6.83089546253
2.37681699019e+53,-11.0906005266,6.29120906243,-4.27088604163,5.00734524231
2.30289140643e+53,-9.53320588621,5.97382356812,-11.2497871016,-4.18507636817
2.21626699705e+53,-7.72348704659,5.36480795868,-15.799007333,-7.56954529827
2.11597445203e+53,-5.71806454284,4.50228273702,-15.8073494408,-0.187973306061
2.00099060619e+53,-3.57895735168,3.43834801561,-10.7656016046,9.15139649181
1.87023622043e+53,-1.37156736266,2.23503975205,-2.12292099307,9.30307956362
1.72257369473e+53,0.837440980915,0.959653129999,7.21989010747,-0.150618095124
1.55680471051e+53,2.98229358399,-0.320113272681,14.0604873906,-9.33589526297
1.37166779955e+53,5.00021566937,-1.54076586403,16.1674311931,-9.67450362304
1.1658358367e+53,6.83341921693,-2.64700994877,13.1159516899,-2.25359181418
9.37913453503e+52,8.43089908499,-3.59478437964,6.36506360404,5.27430541811
6.86434369563e+52,9.74998268309,-4.35301678932,-1.39667504397,7.36935983993
4.09858638722e+52,10.7575951248,-4.90386797473,-7.32565452357,4.49413464295
1.0656980661e+52,11.4312142228,-5.24145120344,-9.49416569269,0.0273761178867
-2.2512802363e+52,11.7594921679,-5.36935847827,-7.58790632,-3.68291785316
-5.87013220898e+52,11.7425184833,-5.29764923501,-2.99565321052,-5.45474183645
-9.80949754437e+52,11.3917006444,-5.04008596643,1.76904866556,-3.91316725787
-1.4088904244e+53,10.729250105,-4.61226200828,4.15629735558,1.22110446663
-1.87288019823e+53,9.78728055657,-4.03093149569,2.78236683127,6.54198166975
-2.37505965652e+53,8.60654461335,-3.31448451865,-1.79797262372,6.37098907951
-2.9176685518e+53,7.23484939133,-2.48423708775,-7.20016118218,-1.03512946735
-3.50304948403e+53,5.72520107955,-1.56605237998,-10.2684241659,-9.41802603292
-4.13365169612e+53,4.13374099728,-0.591707315096,-8.63500270154,-9.30272847901
-4.81203499319e+53,2.51755368158,0.400642716128,-1.9969108473,1.56296023775
-5.54087378882e+53,0.93244209614,1.36744527567,7.5617401674,13.5844002961
-6.3229612816e+53,-0.569232277787,2.26239234434,16.3730851625,13.6159510103
-7.16121376525e+53,-1.940553552,3.04049127033,20.721832136,-0.784332204923
-8.05867507516e+53,-3.14181699063,3.66296486464,18.4117481443,-16.6414022542
-9.01852117426e+53,-4.14198092888,4.10216720933,9.69897845474,-17.5719362731
-1.00440648807e+54,-4.91974082542,4.34563112923,-2.76859975709,-1.30476200735
-1.11387607395e+54,-5.46417505911,4.39844527696,-14.9457961088,16.6026110881
-1.23062100409e+54,-5.77492877185,4.28337712029,-22.8922088364,18.4035692641
-1.35501659854e+54,-5.8619237515,4.03845188233,-24.1879129901,2.84122738342
-1.48745389989e+54,-5.74460930676,3.71202204251,-18.7395039123,-13.7860531348
-1.62834021971e+54,-5.45079637657,3.35572581429,-8.70198310925,-15.3010420665
-1.77809969997e+54,-5.0151362306,3.01616174242,2.43524096299,-2.2139674607
-1.93717388958e+54,-4.47731588118,2.72649997246,11.2321379384,10.519070259
-2.10602233573e+54,-3.88005018146,2.49945090002,15.5775348355,10.4353782341
-2.28512319014e+54,-3.26695673627,2.32295315465,15.3212106904,-0.200074633249
-2.47497382983e+54,-2.68040479999,2.15961662648,12.0061775378,-8.89269277942
-2.67609149239e+54,-2.15943231347,1.95042029374,7.87646280676,-7.04497927714
-2.88901392506e+54,-1.73782392306,1.6225246672,4.68678590716,2.14178670096
-3.11430004764e+54,-1.44243755788,1.100406238,2.91873322038,8.72735658716
-3.35253062831e+54,-1.29185872042,0.318947653037,1.77008398081,6.62436282576
-3.60430897207e+54,-1.29544917123,-0.763275695517,-0.132157268794,-1.45211531171
-3.87026162093e+54,-1.45283725507,-2.15238895453,-3.71048345425,-7.92830536398
-4.15103906504e+54,-1.75387320273,-3.81101784165,-8.67127488792,-7.6651141688
-4.44731646394e+54,-2.17905083857,-5.65488901817,-13.4315201573,-1.70204353142
-4.75979437657e+54,-2.70037789121,-7.55513241765,-15.8138193276,4.73627009256
-5.08919949919e+54,-3.28266066391,-9.34657241424,-14.1705764173,7.0818754428
-5.43628540941e+54,-3.88515415478,-10.8415987739,-8.34884808319,4.67925089506
-5.80183331508e+54,-4.46351031502,-11.8484455347,0.0458043707415,0.267645081954
-6.18665280611e+54,-4.97193536218,-12.1919883958,8.27758201666,-3.05656608248
-6.59158260729e+54,-5.36544955096,-11.7346918215,13.6992759909,-4.29886104618
-7.01749133002e+54,-5.60213609689,-10.3952283864,14.913912753,-4.28574219755
-7.46527822043e+54,-5.64527083556,-8.16255637912,12.2611100243,-3.44391699742
-7.93587390126e+54,-5.46523798299,-5.10378902232,7.40653274469,-0.742423944535
-8.43024110468e+54,-5.0411542751,-1.36487456636,2.33539150556,4.36141989116
-8.94937539259e+54,-4.36213565471,2.8362289824,-1.61701888519,9.23879551225
-9.49430586121e+54,-3.428149262,7.22357164829,-4.14729806511,8.8370929117
-1.00660958257e+55,-2.25040678351,11.4834533578,-5.66514216607,0.607750896369
-1.06658434813e+55,-0.851274368377,15.2892802187,-6.6224249449,-11.0161895641
-1.12946825353e+55,0.736301775111,18.3288775134,-7.0179825431,-16.391429581
-1.19537828066e+55,2.46982892056,20.3317393828,-6.41588257328,-8.92862175885
-1.2644350786e+55,4.29871168563,21.0936110592,-4.4142681168,7.40893735157
-1.33676301525e+55,6.1660384107,20.4960184597,-1.17919231998,19.6801980358
-1.4124902239e+55,8.01062959601,18.5188605407,2.38117976713,16.8312585088
-1.49174864415e+55,9.76926241487,15.2448955728,4.97587600197,0.220437682232
-1.57467405639e+55,11.3789864157,10.8557802609,5.63273702797,-16.7449018882
-1.66140610921e+55,12.779449599,5.62012044332,4.30276439811,-20.2821243276
-1.75208833886e+55,13.9151551484,-0.12537482925,1.94957546345,-8.33788748493
-1.84686818002e+55,14.7375673104,-6.00010180011,0.0090917233951,8.38602770708
-1.94589696694e+55,15.206985132,-11.6072902284,-0.484702912772,16.8730005773
-2.04932992414e+55,15.2941103497,-16.5631725212,0.439017412185,12.8381902508
-2.15732614565e+55,14.9812519613,-20.5253560961,1.69027968405,2.07026095814
-2.27004856193e+55,14.2631282174,-23.2181799221,1.81900912234,-7.16917300286
-2.38766389335e+55,13.1472428171,-24.4530765106,-0.00961625146072,-11.1010191592
-2.51034258932e+55,11.6538272466,-24.1423758104,-3.37377466605,-10.1817677125
-2.63825875205e+55,9.81535427424,-22.3055434352,-6.70181644435,-5.13251927657
-2.77159004375e+55,7.67563693665,-19.0674984414,-8.09910121316,3.56433847265
-2.91051757639e+55,5.28853566184,-14.6493034952,-6.43323446063,12.4263274471
-3.05522578291e+55,2.71630921234,-9.35204438563,-2.04028160215,14.7213531793
-3.20590226864e+55,0.0276625127132,-3.5351029855,3.37914394543,6.40965340856
-3.3627376422e+55,-2.70443966071,2.40965703223,7.62425932327,-7.95265020335
-3.52592532447e+55,-5.40511151058,8.08601924127,9.12196566099,-17.4294207413
-3.69566133472e+55,-7.99994809331,13.1218978605,7.67808577224,-14.1868766228
-3.87214405284e+55,-10.4174001836,17.1960955676,4.44242561657,-0.745953651526
-4.05557395638e+55,-12.5910374993,20.0612599,1.14243055745,12.3851659303
-4.24615333142e+55,-14.4616242046,21.5611525074,-0.937252153565,15.9640334187
-4.44408595592e+55,-15.9789405143,21.6407432693,-1.62169967896,8.95162964881
-4.64957675433e+55,-17.1032960398,20.3482109167,-1.78594946652,-2.44376384822
-4.86283142215e+55,-17.8066933496,17.8286293263,-2.63743021136,-10.8062372414
-5.08405601882e+55,-18.0736113217,14.3098980146,-4.78826078986,-12.2398356958
-5.31345652757e+55,-17.9013869626,10.0822414408,-7.67744384058,-7.05557046046
-5.55123838033e+55,-17.3001823273,5.47324500287,-9.70226332557,1.61723559019
-5.79760594596e+55,-16.2925326732,0.820804225462,-9.02758421437,9.15932165035
-6.05276197967e+55,-14.9124858027,-3.5535349393,-4.67065401674,11.1610731604
-6.31690703131e+55,-13.2043612624,-7.36857135048,2.70854742458,6.16124801411
-6.5902388102e+55,-11.2211797278,-10.4029457691,10.7661842983,-2.51666848841
-6.87295150362e+55,-9.02282830536,-12.5088137223,16.3062699395,-8.61023328913
-7.16523504596e+55,-6.67403293886,-13.6188637147,16.6871795051,-7.95295039949
-7.46727433526e+55,-4.24221346443,-13.7464129498,11.1550500946,-2.23831185607
-7.77924839343e+55,-1.79530186016,-12.9789168977,1.40699141629,2.75184432765
-8.10132946636e+55,0.600397357305,-11.4657403729,-8.96347923137,3.25826416826
-8.4336820593e+55,2.88223421036,-9.40142435567,-15.9291920869,1.30747325993
-8.77646190316e+55,4.99306622466,-7.00600290831,-16.7473759187,1.36532667081
-9.12981484638e+55,6.88288365282,-4.5041568466,-11.1559812001,3.85769752935
-9.4938756671e+55,8.51016456202,-2.10505588265,-1.49971469247,4.1800723461
-9.86876679966e+55,9.84292746026,0.0153259688322,8.26827303813,-0.983957260999
-1.02545969694e+56,10.8594534735,1.72780131544,14.2397051085,-8.11404548581
-1.06514597288e+56,11.5486546501,2.95819201115,14.1239939907,-9.69046611709
-1.10594318889e+56,11.9100751496,3.68947395432,8.10064432506,-2.63203617377
-1.14785718371e+56,11.9535274793,3.9578438758,-1.33684395692,7.50040142429
-1.1908917736e+56,11.6983821737,3.84341800296,-10.4204463686,11.5872083754
-1.23504855936e+56,11.1725431563,3.45686126674,-15.5895662353,5.9499308061
-1.28032671971e+56,10.41115532,2.92368133518,-14.8331402864,-4.11102637663
-1.32672279028e+56,9.45510600272,2.36815814023,-8.38649086159,-9.61546261286
-1.37423042723e+56,8.34939018607,1.8988069687,1.4367796962,-6.49234295282
-1.42284015465e+56,7.14140396017,1.59686070734,11.1359129787,1.07328757307
-1.47253909487e+56,5.8792197815,1.50868876438,17.260223871,5.63298534501
-1.52331068068e+56,4.60989172458,1.6425637357,17.5812228377,4.2494934268
-1.57513434852e+56,3.37783578989,1.96974416928,11.8533345836,0.475473123679
-1.62798521164e+56,2.2233254593,2.42944625741,1.92698082052,-1.15219329089
-1.6818337123e+56,1.18114342891,2.93702970123,-8.83293793964,-0.602105669082
-1.7366452519e+56,0.279438167606,3.39461829835,-16.6466318523,-0.932571416447
-1.792379798e+56,-0.461160866754,3.70327217961,-18.6026198376,-2.83501102796
-1.84899146716e+56,-1.02812024466,3.77564555889,-13.7313623189,-3.25515208649
-1.9064280826e+56,-1.41723518157,3.5478733416,-3.49826886549,0.0923682682268
-1.96463070536e+56,-1.63249756849,2.98933302575,8.53095561514,4.86131614305
-2.02353313797e+56,-1.68560072978,2.10895885597,17.8401356939,6.23998945894
-2.08306139938e+56,-1.59510848523,0.956977935232,20.5865353026,2.36274625399
-2.14313317003e+56,-1.38534271036,-0.3786545514,15.1157255963,-3.62102322637
-2.20365720563e+56,-1.08506147005,-1.78117000307,2.77407321373,-6.7755867988
-2.26453271867e+56,-0.726001932293,-3.1184062664,-12.3340824637,-4.86719383341
-2.32564872605e+56,-0.341355193101,-4.25902809485,-24.6344326429,0.170834294881
-2.38688336172e+56,0.0357658103481,-5.08929164716,-29.0467905734,4.2666905861
-2.44810315286e+56,0.373807134752,-5.5279545393,-22.9730992837,4.58569818925
-2.50916225802e+56,0.644146846217,-5.537190607,-7.54947030685,1.74834163149
-2.56990166602e+56,0.822303546739,-5.12797306266,12.4218356443,-0.934959837021
-2.63014835375e+56,0.888925580657,-4.35919491564,29.993206042,-0.899395006935
-2.68971440138e+56,0.830518521012,-3.33058826751,38.6047554957,0.845683209493
-2.74839606339e+56,0.639889636826,-2.17021880606,34.6962624559,0.819694517533
-2.80597279344e+56,0.316305444188,-1.01802683969,19.2807341513,-2.68977825731
-2.86220622148e+56,-0.134631682963,-0.00749531316788,-2.30962624652,-6.79723501222
-2.9168390811e+56,-0.701374548471,0.752118102281,-22.5039717817,-6.11903611087
-2.96959408529e+56,-1.36706732849,1.19055852574,-34.5233318055,1.5505720344
-3.02017274848e+56,-2.11039102095,1.28633823149,-35.0034878261,11.4344599367
-3.0682541531e+56,-2.90656515533,1.07018884306,-25.0478265539,14.5030981092
-3.11349365835e+56,-3.72843958455,0.62175348995,-9.33733476381,5.55602572055
-3.15552154921e+56,-4.5476111318,0.0598366386952,6.11851592913,-10.4871348295
-3.19394162367e+56,-5.33551196765,-0.472813978748,16.4344877687,-20.8806425945
-3.22832971595e+56,-6.06442828953,-0.828592438633,19.4420796679,-15.3942083229
-3.2582321536e+56,-6.70841582461,-0.875834677061,15.9369611167,3.71594424739
-3.28316414638e+56,-7.24408561359,-0.518829970255,8.76350760411,21.6616790529
-3.30260810485e+56,-7.65124306375,0.285501703179,1.34273106095,22.8375080769
-3.31601188638e+56,-7.91337516829,1.51652319808,-3.67912081581,5.07071676143
-3.32278696658e+56,-8.01798960573,3.08609981591,-5.18386552053,-17.0152088949
-3.32230653401e+56,-7.9568144934,4.84309069273,-3.59445855327,-24.3589771151
-3.31390350599e+56,-7.72587257401,6.58614518706,-0.329977834731,-11.0723692796
-3.29686846348e+56,-7.32544738694,8.08383868688,2.94426625847,9.97232145577
-3.27044750289e+56,-6.7599566486,9.1002863773,4.94855128754,19.8505672062
-3.23384000267e+56,-6.03774195413,9.42365330891,5.12112402784,11.7877360609
-3.18619630268e+56,-5.17078306224,8.89442789519,3.608594429,-3.93992971562
-3.12661529412e+56,-4.17434918355,7.43005218892,0.99350963755,-12.3020224827
-3.05414191799e+56,-3.06660267879,5.04265264833,-2.06192469408,-8.35269102562
-2.96776456995e+56,-1.86817143923,1.84721105066,-5.0595946908,0.718857229128
-2.86641240939e+56,-0.601702580672,-1.94147215063,-7.68269483534,5.64788886294
-2.74895257076e+56,0.708598728449,-6.02335570562,-9.62086383738,4.17678598058
-2.61418727476e+56,2.03744737618,-10.0382503642,-10.3894516927,0.321514362464
-2.46085083752e+56,3.35897220362,-13.5992137941,-9.36848064594,-2.09480805061
-2.28760657539e+56,4.64721684137,-16.331083932,-6.13341645198,-2.52876239557
-2.09304360327e+56,5.87663456474,-17.9102827505,-0.892511344747,-1.49063418213
-1.87567352409e+56,7.02256529297,-18.1016500669,5.29991771137,1.21811589009
-1.63392700734e+56,8.0616862594,-16.788134858,10.7837793857,4.51080090318
-1.36615025408e+56,8.9724312471,-13.9897300199,13.9324647023,4.65267476983
-1.07060134606e+56,9.73537629806,-9.86904770213,13.8690586091,-0.900470727778
-7.45446476348e+55,10.3335939476,-4.72227983842,10.8683129842,-8.36504864867
-3.88756058818e+55,10.7529805259,1.04414027243,6.21139522282,-9.50554425478
1.49928645973e+53,10.9825563195,6.9491892606,1.54335135241,-0.824632991202
4.27452874847e+55,11.0147280285,12.4817013281,-1.9435777763,10.6040070704
8.91346228997e+55,10.8454990004,17.1490379708,-4.03984792281,13.3965060105
1.39553348433e+56,10.4746220567,20.5250022924,-5.41956171111,4.2676450958
1.94248593165e+56,9.90570063589,22.2921473653,-6.96048931889,-8.17960265611
2.53479670074e+56,9.14624435794,22.274128402,-8.94742343242,-13.0105283643
3.1751855888e+56,8.20767697748,20.4546215285,-10.7247758299,-8.00112858051
3.86650403789e+56,7.10528513297,16.9805972902,-11.0561728616,0.595851180696
4.61174026579e+56,5.85809153766,12.1493402668,-8.95440554879,6.8527581703
5.4140245546e+56,4.48863781588,6.38037687659,-4.42186807626,9.77830074406
6.27663470183e+56,3.02266774255,0.175165698315,1.39236332363,9.44119682009
7.20300163868e+56,1.48870923526,-5.93121287771,6.72539900324,3.60901592099
8.19671522025e+56,-0.082438891799,-11.4212463957,10.090632263,-7.8571376749
9.26153019265e+56,-1.65830415402,-15.8436762606,10.9785664553,-17.4646085441
1.04013723418e+57,-3.20541091672,-18.8547048656,9.9502663945,-14.5843667402
1.16203448286e+57,-4.69001848133,-20.2477299099,8.09417860708,2.10317692258
1.29227347157e+57,-6.0789233498,-19.9689468852,6.2302525481,19.5795579477
1.43130196894e+57,-7.34031694928,-18.1176412286,4.41061519426,21.7055373474
1.57958749822e+57,-8.44467631891,-14.931469422,2.06381964456,5.7633436244
1.73761804993e+57,-9.36565181276,-10.7584725683,-1.3294103116,-14.3368203793
1.90590281526e+57,-10.0809121985,-6.01893244262,-5.54222001622,-21.9149499923
2.08497294059e+57,-10.5729100896,-1.1612581627,-9.4280545061,-12.8206873606
2.27538230344e+57,-10.8295347195,3.38330744093,-11.4403862848,3.45027868592
2.47770830999e+57,-10.8446228561,7.24233754108,-10.5354599639,14.8508959696
2.6925527144e+57,-10.6183014302,10.1359351052,-6.87792337663,16.1115136883
2.92054245997e+57,-10.1571417111,11.8991925233,-1.89186903179,8.71264414344
3.16233054232e+57,-9.47411298067,12.4913957607,2.40066922972,-3.20452046718
3.41859689428e+57,-8.58832787707,11.991535412,4.40462607596,-14.0429539501
3.6900492926e+57,-7.52457816267,10.5812300427,3.77315121871,-16.9661519415
3.97742428604e+57,-6.31267590128,8.51743691857,1.54358064028,-8.2442285121
4.28148814458e+57,-4.98663037989,6.09832126509,-0.494712955277,7.25412901351
4.60303782927e+57,-3.58369164077,3.62641830055,-0.801709271312,17.9294145529
4.942901982e+57,-2.14328330884,1.37355809122,1.13751470145,15.3015314086
5.30194193461e+57,-0.705842759268,-0.448266034227,4.6450494732,1.73801705907
5.68105273626e+57,0.688412017991,-1.70679406995,8.26888380084,-12.0996858645
6.08116419818e+57,2.00076032708,-2.35823456945,10.4559943587,-16.6194378753
6.50324195434e+57,3.19525815234,-2.44451329556,10.1049797047,-9.90561745663
6.94828853688e+57,4.23996569483,-2.08020227645,6.82878909627,2.81042010274
7.41734446445e+57,5.1080695851,-1.43144765516,0.99613388257,13.5257049895
7.91148934185e+57,5.77885098629,-0.689978705954,-6.3176565827,15.4908944839
8.4318429689e+57,6.23845409176,-0.0456688689976,-13.4525660896,6.49861050358
8.9795664562e+57,6.4804126974,0.33890666545,-18.4497397157,-8.41333478933
9.55586334549e+57,6.50589878791,0.348923676166,-19.558885114,-18.1699920622
1.01619807317e+58,6.32366884008,-0.0693998683124,-15.8629746608,-13.5558542873
1.07992103837e+58,5.94970370908,-0.903753785238,-7.75374251441,3.2726824599
1.14688898606e+58,5.40655982991,-2.0788805485,3.00730131606,18.2082513525
1.21724036199e+58,4.72246299887,-3.46695424584,13.7177538062,17.193433492
1.29111841132e+58,3.93018124833,-4.9035945498,21.5019997997,0.431741480455
1.36867128655e+58,3.06571813034,-6.20748780478,24.1547980616,-16.4156783629
1.45005215336e+58,2.16687959108,-7.20130129625,20.8195261442,-17.109935506
1.53541929375e+58,1.27178072187,-7.73152437796,12.3134808832,-1.43055582351
1.62493620597e+58,0.417359859299,-7.68518579575,0.953508066713,14.2048654685
1.71877170073e+58,-0.362043173413,-7.0019937785,-10.1451801132,13.8313149214
1.81709999276e+58,-1.03599808887,-5.68107498647,-18.0864919351,-0.941215524127
1.92010078728e+58,-1.57913892411,-3.78198700446,-21.1084855257,-12.812659484
2.02795936044e+58,-1.97211501063,-1.42010171007,-19.0050699026,-8.44998096657
2.14086663289e+58,-2.20229411227,1.24310325208,-12.9370601132,6.06744852915
2.25901923564e+58,-2.26418364094,4.01387266593,-4.82820852038,12.4590524618
2.38261956725e+58,-2.15955254623,6.68275614203,3.3022700041,2.32070601016
2.5118758412e+58,-1.8972559466,9.04231647119,9.79644389116,-12.2154686207
2.64700212255e+58,-1.49277886958,10.9043119033,13.5540931987,-12.6729184032
2.78821835253e+58,-0.967525586435,12.1148768693,14.0860285609,3.16134425738
2.93575036001e+58,-0.347891157331,12.5665086122,11.5386085641,17.4917413263
3.08982985846e+58,0.335840379504,12.2060376593,6.69949482166,12.9203109323
3.25069442706e+58,1.05072631563,11.0382202352,0.912550480793,-6.73824387923
3.4185874746e+58,1.76248380865,9.12504496916,-4.17978414467,-20.1174322341
3.5937581845e+58,2.43685811969,6.58115613835,-7.0887030438,-12.5579024526
3.7764614396e+58,3.04100000574,3.56594932681,-7.0227808224,7.43795102556
3.96695772479e+58,3.54480949385,0.272961814893,-4.29019546969,18.5232586501
4.16551300596e+58,3.92220250947,-3.08278837891,-0.303863204206,10.6466672514
4.37239858323e+58,4.15225544156,-6.27885814403,2.91482289078,-5.40829362052
4.58789091658e+58,4.22017704593,-9.10020865905,3.5734080405,-12.5381578353
4.81227142198e+58,4.11805176243,-11.3541774575,0.927415555467,-6.55387771374
5.04582623561e+58,3.84530161121,-12.8848181604,-4.2850381199,2.37112810716
5.28884594414e+58,3.40882712845,-13.5855920366,-9.99572069246,4.52863687539
5.54162527868e+58,2.82280755942,-13.4091877927,-13.5175674705,1.29119040992
5.80446276985e+58,2.10816033116,-12.3732203984,-12.5829249521,-0.218258660117
6.07766036144e+58,1.29167774264,-10.5607701732,-6.34246206977,1.77301027657
6.36152297997e+58,0.404874192614,-8.115161503,4.06840947839,2.46891696178
6.6563580572e+58,-0.517411232434,-5.22900222683,15.6729500045,-0.922174009888
6.96247500273e+58,-1.43859941652,-2.12816292583,24.5524792576,-4.30030748714
7.28018462338e+58,-2.3220718432,0.948021180974,27.2477957876,-2.52118029482
7.60979848616e+58,-3.13290739361,3.76850444972,22.1385459375,2.63350245604
7.95162822128e+58,-3.83957078043,6.13205541623,10.2141591857,4.11511890082
8.30598476145e+58,-4.41546253367,7.886291964,-5.12568505964,-0.741848415525
8.67317751376e+58,-4.84023962144,8.94213890373,-19.2122256976,-5.80673422891
9.05351345979e+58,-5.1008279482,9.28194622487,-27.7849976584,-3.72254492102
9.44729617981e+58,-5.19206861819,8.96003821945,-28.5549269534,4.15613976488
9.85482479651e+58,-5.11696150227,8.09524392703,-21.9987984716,8.80471042005
1.02763928334e+59,-4.8864947487,6.8558634816,-11.0386708862,4.46384114132
1.07122869828e+59,-4.51907373567,5.43847310441,0.255444559708,-4.44764745259
1.11627857793e+59,-4.03957788853,4.04292138254,8.3833917126,-8.73767096436
1.1628158171e+59,-3.47808355099,2.84658837595,11.79814052,-4.96565459745
1.21086619862e+59,-2.86830646444,1.98121182435,11.3117221387,1.57594712516
1.26045422873e+59,-2.24583626796,1.51531659543,9.33184121306,4.12192591598
1.31160296074e+59,-1.64624944998,1.4446389623,8.34349525572,2.34413541355
1.36433380634e+59,-1.10319517296,1.69199658095,9.45592491692,1.26592037627
1.41866633395e+59,-0.646551257258,2.11691245587,11.7926564415,3.28913251526
1.47461805356e+59,-0.300744451146,2.53410135039,13.0384663902,4.28552166496
1.53220418726e+59,-0.0833231993441,2.73877991687,10.8225781689,-0.671449463156
1.59143742506e+59,-0.00386338201676,2.53581037205,4.1710445786,-9.19194326577
1.65232766506e+59,-0.0632730319013,1.76912015533,-5.74433852879,-12.1622930519
1.71488173752e+59,-0.253539403538,0.347747364762,-15.9330593839,-3.79478113689
1.7791031119e+59,-0.557934387394,-1.7347830579,-22.8108290075,10.2316475151
1.84499158638e+59,-0.951667760894,-4.39034076833,-23.7336172675,16.900074402
1.91254295883e+59,-1.40295821012,-7.43698298306,-18.153853841,8.96117094593
1.98174867859e+59,-1.87447979462,-10.6112181047,-7.91301696233,-6.93938612872
2.05259547831e+59,-2.32512847317,-13.5910399498,3.45339618935,-16.2568970348
2.12506498473e+59,-2.71203664383,-16.0277141879,12.1253085831,-10.8303278205
2.19913330785e+59,-2.99275156868,-17.5831751768,15.5275928012,3.18181229345
2.27477060728e+59,-3.12748451114,-17.9690793211,13.3170173408,11.9269195956
2.35194063508e+59,-3.08132515282,-16.9831014938,7.41424056883,8.11869117375
2.43060025393e+59,-2.82630975402,-14.5381445828,1.07693032306,-2.2591581253
2.51069892968e+59,-2.34323864672,-10.6808352884,-2.5962839693,-7.63442328589
2.59217819736e+59,-1.62315265279,-5.59683501394,-2.07886171244,-3.56371804614
2.6749710993e+59,-0.668393075021,0.398097430557,1.90728528557,3.78875166603
2.75900159459e+59,0.506814980988,6.8808515932,6.79105222602,5.93272225717
2.84418393838e+59,1.87630050551,13.3556244482,9.45443539537,1.29736923784
2.93042203002e+59,3.40243439281,19.2973358837,7.81374292669,-4.575470064
3.01760872874e+59,5.03717517798,24.1996479274,1.8929428055,-6.12740921161
3.10562513539e+59,6.72364983299,27.6227608671,-6.16967318866,-2.9779778561
3.19433983898e+59,8.39821326124,29.2359920738,-13.1849873931,1.62833610128
3.28360812651e+59,9.99290162225,28.8505942471,-16.4688133113,5.11464384907
3.37327115437e+59,11.4381694222,26.4392562527,-15.0678835223,6.60813715244
3.46315507973e+59,12.6657819429,22.14016298,-10.0434157184,5.06736125562
3.55307015007e+59,13.6117315428,16.2452715428,-3.71182394708,-0.517870932391
3.64280974884e+59,14.2190576359,9.17432336173,1.7012693392,-8.03425002753
3.73214939525e+59,14.4404628547,1.43766127191,5.20576412653,-11.6618678858
3.82084569586e+59,14.2406226299,-6.4081058979,7.30750892304,-6.92732775368
3.90863524563e+59,13.5980866123,-13.8071469695,9.24537148114,3.83214498816
3.99523347586e+59,12.5066797918,-20.2497320859,11.7430600271,12.7387622226
4.08033344634e+59,10.9763354982,-25.311734732,14.1639145092,13.4093360114
4.16360457882e+59,9.03332224516,-28.6849125675,14.6918149397,5.77734281457
4.2446913288e+59,6.71984805989,-30.1956976858,11.4509157247,-5.47600136315
4.32321179248e+59,4.09304124995,-29.8115896576,3.85094262071,-14.6629265254
4.39875624562e+59,1.22332490649,-27.6355446401,-6.67785781256,-16.5021422752
4.47088561089e+59,-1.8077716593,-23.8897997968,-17.0029245653,-7.50796446112
4.53912985022e+59,-4.91029102995,-18.891320627,-23.5050155574,9.52704991546
4.60298627851e+59,-7.98891531305,-13.0215627016,-23.5960043173,22.9399201698
4.66191779512e+59,-10.9463060781,-6.69353034514,-16.8477656374,19.5548355559
4.71535102938e+59,-13.6865898161,-0.319148498213,-5.25366744871,-1.25085058645
4.76267439643e+59,-16.1188544535,5.72031969388,7.48081385909,-22.6690011467
4.80323605947e+59,-18.1605168597,11.0986242241,17.3249266612,-24.6359476699
4.83634179505e+59,-19.7404231027,15.562137342,21.4101568608,-4.77612587901
4.8612527572e+59,-20.8015539971,18.9399205007,19.0035917387,17.6032121403
