delta,theta,alpha,beta,gama
3.62910826306e+26,8.89881831745,-1.18747308792,12.3056274114,0.181348478383
3.75272174552e+26,9.1346258367,-1.75892889737,18.9336598436,-11.0322749336
3.87888740519e+26,9.19514455039,-2.25567537099,19.5502220874,-11.7276158259
4.00754927118e+26,9.07366545049,-2.65415843732,14.4003260736,-3.35943972061
4.13864024536e+26,8.76861472897,-2.93095561027,5.54880888173,4.26928275957
4.27208112936e+26,8.28399188479,-3.06422388849,-4.22251074364,6.72590614562
4.4077795768e+26,7.62961324105,-3.03644501502,-12.4726949791,7.66858160878
4.54562896585e+26,6.82112040473,-2.83822411518,-17.625943263,8.39371306717
4.68550718709e+26,5.87972420888,-2.47249917934,-18.9300436045,3.02782273498
4.82727534154e+26,4.83166914465,-1.95822487897,-16.1789214241,-10.771686894
4.97077634351e+26,3.70741617508,-1.33252260893,-9.59264680563,-21.7026454011
5.11583342296e+26,2.54055619488,-0.650416601447,0.00363322353966,-14.2705531566
5.26224852184e+26,1.36648954422,0.0184914894647,10.9242183654,10.4177182055
5.40980057887e+26,0.220930924724,0.596651337203,20.6641337586,30.0787548047
5.55824369725e+26,-0.8616848136,1.00813413273,26.4387772154,23.1055592071
5.7073051895e+26,-1.84980743295,1.19015887568,26.1035860277,-6.39473323371
5.85668349399e+26,-2.71628794778,1.10506835773,19.0679381757,-30.4747599969
6.00604595719e+26,-3.43970789884,0.750867911148,6.73914301681,-26.0965879519
6.15502647609e+26,-4.0054328186,0.168283022665,-7.79200399359,0.928061327318
6.30322299496e+26,-4.40632179593,-0.557548801165,-20.7561016605,23.3435467959
6.45019485062e+26,-4.64305055664,-1.30209937725,-28.9817712796,21.8093826114
6.59545996041e+26,-4.72402792528,-1.91359497373,-30.8711002828,2.9525166967
6.73849184692e+26,-4.66490083711,-2.23147886604,-26.6522924303,-11.9339125372
6.87871649353e+26,-4.48765999168,-2.10921017092,-17.8978350422,-11.4502512864
7.01550902462e+26,-4.21938320602,-1.43855678244,-6.70125946579,-3.14033247353
7.14819020441e+26,-3.89067964313,-0.172055392231,4.98936070803,0.424298376692
7.27602274786e+26,-3.53391839629,1.65977512283,15.6126805352,-1.70202295639
7.39820743738e+26,-3.18133688556,3.93953681212,23.8937207346,-0.418983747217
7.51387903848e+26,-2.8631297556,6.46464515594,28.6986960472,7.77023157095
7.62210200761e+26,-2.60562353939,8.96063702783,29.0902614868,13.3791693566
7.72186598489e+26,-2.42964578776,11.105588107,24.6133526062,5.71070187555
7.81208106456e+26,-2.34919007035,12.5636291337,15.6585057145,-11.1303037805
7.89157283532e+26,-2.3704583202,13.0242820672,3.67795208282,-19.8460458817
7.95907718271e+26,-2.49133918258,12.2433578722,-8.94679243464,-9.48713524225
8.01323484532e+26,-2.70135743987,10.0805996814,-19.4515039869,10.4098547285
8.05258571642e+26,-2.98210142836,6.5292760676,-25.4984084104,19.4487571844
8.07556288195e+26,-3.30810723309,1.73351833881,-25.9362585384,9.19656796755
8.08048638617e+26,-3.64815458636,-4.00971300616,-21.1913387154,-7.9265430994
8.06555671533e+26,-3.96690972635,-10.2656276204,-13.1080374011,-13.7891541822
8.02884798988e+26,-4.22683493447,-16.4933509974,-4.28052541302,-4.85640748097
7.96830085537e+26,-4.39027242129,-22.0922664414,2.87300304096,6.08543656831
7.88171506189e+26,-4.42160128577,-26.4589712238,6.93369778261,6.75791651625
7.76674172176e+26,-4.28936024687,-29.0493563061,7.88274464753,-0.902607167085
7.62087523498e+26,-3.96822950822,-29.4393784568,6.92224579659,-5.62203137608
7.44144487171e+26,-3.44077447047,-27.3778782042,5.79178848916,-1.82056369006
7.22560600087e+26,-2.69886498865,-22.8252808333,5.89116436257,4.62855198855
6.97033095402e+26,-1.74469412459,-15.9731667474,7.62262495466,5.39998500018
6.67239951311e+26,-0.591335713152,-7.24149729204,10.2445810938,0.152335974581
6.32838901112e+26,0.73719775094,2.74742393832,12.2620651269,-4.51241233274
5.93466403413e+26,2.2064105678,13.2166800292,12.1362105298,-4.10689256669
5.48736571341e+26,3.77228200088,23.3001965694,8.98620047229,-0.705426060604
4.98240059623e+26,5.38269320897,32.1199394849,2.997683265,1.47822590371
4.41542908383e+26,6.97927036724,38.8674758916,-4.59381751299,1.65381867493
3.78185342526e+26,8.49957740888,42.881895325,-11.9001795114,1.77598016588
3.0768052557e+26,9.87957404286,43.7162100855,-17.0090144637,2.14155126777
2.2951326679e+26,11.0562336895,41.1852420408,-18.638478337,0.699872487281
1.43138680568e+26,11.9702023458,35.3897120868,-16.5755048527,-2.77300590941
4.79807968441e+25,12.5683800892,26.7136683804,-11.689553091,-4.49446498236
-5.6568878422e+25,12.8063193416,15.7952006146,-5.48711225487,-1.13451347778
-1.71152853838e+26,12.6503480474,3.47314975773,0.568290295622,4.4516444279
-2.9644919525e+26,12.0793370188,-9.28510225131,5.58997783566,5.1696217974
-4.33173121494e+26,11.0860424335,-21.4678719247,9.37133254526,-1.26805916442
-5.82078654219e+26,9.67796833924,-32.1074559088,12.0592091413,-7.71294323407
-7.43960322672e+26,7.87770720615,-40.3641983526,13.6675380059,-5.18859668848
-9.19654924346e+26,5.72272661298,-45.598661689,13.7840438668,5.26887549635
-1.11004334231e+27,3.26458123311,-47.4254936077,11.6972100829,11.9860926198
-1.31605241993e+27,0.567547827334,-45.7443420328,6.91981682196,5.90370959274
-1.53865689379e+27,-2.29328825403,-40.7452025871,-0.161922368893,-7.75535820663
-1.77888138525e+27,-5.23442148064,-32.8877167535,-7.90533128471,-14.4075690158
-2.03780245131e+27,-8.16667133762,-22.8561888706,-13.6451731559,-6.77909601708
-2.31655069516e+27,-10.9981460162,-11.4945028555,-14.6806399596,6.47339629281
-2.61631293674e+27,-13.6372932257,0.272602549744,-9.73543419751,11.0597327092
-2.93833444357e+27,-15.9959237477,11.5238291412,-0.151047754644,4.1347167328
-3.28392122189e+27,-17.9921100849,21.4225069883,10.0463901958,-3.08600695242
-3.65444236818e+27,-19.5528807783,29.2864385233,15.5950042164,-0.842770792089
-4.05133248085e+27,-20.6166474423,34.6396134565,12.5004878473,5.55663805243
-4.47609413176e+27,-21.1353092002,37.2413254194,0.414705119633,2.78569638171
-4.9303003972e+27,-21.0759816988,37.0910172142,-16.4393287451,-10.9653667092
-5.41559744763e+27,-20.422303917,34.4099773001,-30.555403575,-20.1181660613
-5.93370719541e+27,-19.175288376,29.6034364031,-34.3264934204,-9.44511860182
-6.4864299995e+27,-17.353692473,23.208482545,-23.7361637713,15.4570539125
-7.07564742601e+27,-14.9938926436,15.8344201805,-0.72488529488,31.1100585999
-7.70332506313e+27,-12.1492441458,8.10256756073,27.0775182344,20.633038026
-8.37151538903e+27,-8.88891715933,0.591913070143,49.2807633613,-8.08286105764
-9.08236069069e+27,-5.29621557968,-6.20432345223,57.0235611539,-30.3601938421
-9.83809603191e+27,-1.46640270715,-11.9080418144,46.6708274511,-28.6225670956
-1.06410522682e+28,2.49592614209,-16.270366953,21.2891750328,-6.64658383118
-1.1493659106e+28,6.47986713219,-19.1713021892,-10.6687811895,17.2087118571
-1.23984482038e+28,10.3715499308,-20.6073878955,-38.7917844627,26.813120495
-1.3358056312e+28,14.0576986689,-20.6709846543,-54.6979076703,18.6518515376
-1.43752284487e+28,17.4292929152,-19.5253111291,-54.8963847413,0.604866421656
-1.54528211075e+28,20.3851990693,-17.3791694405,-41.4428876402,-15.3342355757
-1.6593805494e+28,22.8356401906,-14.4645112384,-20.3531911073,-20.2137146059
-1.7801270787e+28,24.7053718151,-11.0188988447,1.26741366176,-12.6377073377
-1.90784274195e+28,25.9364309812,-7.27372057862,17.9629981562,0.93907367066
-2.04286103755e+28,26.4903304936,-3.44786158257,27.3906350176,11.1778690091
-2.18552824965e+28,26.3495889409,0.254504113249,30.1610435318,13.0141598293
-2.33620377941e+28,25.5185196621,3.6440857001,28.5319449512,8.42463786778
-2.49526047599e+28,24.0232407343,6.5469603421,24.8396705172,2.18756942079
-2.66308496698e+28,21.9109078254,8.8074242037,20.443479032,-3.59951304749
-2.84007798734e+28,19.2482075941,10.2944553525,15.5074019366,-9.17775070082
-3.02665470632e+28,16.119175014,10.9118418773,9.45752526846,-12.5485066006
-3.2232450516e+28,12.6224122553,10.6107102695,1.68876464027,-8.9258562796
-3.43029402981e+28,8.86779697193,9.40211221718,-7.85861299984,3.01555465924
-3.64826204271e+28,4.97278229861,7.36679648084,-18.4095857798,15.9666068505
-3.87762519826e+28,1.05840747511,4.65937301964,-28.3417272656,18.4117194505
-4.11887561555e+28,-2.75484749465,1.50470562916,-35.4176405545,5.94217214566
-4.37252172287e+28,-6.35121775426,-1.81455726768,-37.2664854977,-12.5801884526
-4.6390885479e+28,-9.62366711949,-4.97907674108,-32.0966514039,-21.777197038
-4.91911799901e+28,-12.4776070701,-7.66096961572,-19.5055689318,-13.6802529761
-5.21316913668e+28,-14.8341834125,-9.55633600562,-1.10780842448,4.80945803257
-5.52181843391e+28,-16.6330172813,-10.4187404451,19.3766976017,18.3431150112
-5.84566002444e+28,-17.8343091119,-10.0897720137,36.855024713,17.022974879
-6.18530593743e+28,-18.4202298506,-8.52273483364,46.3847436344,4.13587784436
-6.54138631731e+28,-18.3955403199,-5.79597191583,44.9987696831,-8.98227864785
-6.91454962726e+28,-17.7874043956,-2.11336170344,33.0167546681,-14.0414143276
-7.30546283459e+28,-16.6443915912,2.20900671883,14.1317873973,-10.8860541876
-7.71481157629e+28,-15.0346911582,6.76935254909,-5.88433755801,-3.47509211773
-8.14330030282e+28,-13.0435836468,11.1176908338,-21.3335205501,5.25311810167
-8.5916523978e+28,-10.7702430108,14.8006130649,-28.6670694273,12.7320154733
-9.06061027137e+28,-8.32397192816,17.4085872895,-27.5973075044,14.1684886405
-9.55093542458e+28,-5.81999965699,18.6204730431,-20.8069275726,5.62421131764
-1.00634084819e+29,-3.37499322422,18.2400795693,-12.4547046449,-9.12056686449
-1.05988291887e+29,-1.10244983705,16.2203688961,-6.20962385653,-18.4376613301
-1.11580163712e+29,0.891852388757,12.6722608638,-3.71587532226,-13.2517073238
-1.17418078532e+29,2.51416832789,7.8567729756,-4.13810813095,2.64889939148
-1.2351060329e+29,3.68669234031,2.16114724358,-4.91504509879,15.1962480696
-1.29866491852e+29,4.35089666031,-3.93853935883,-3.29241793721,13.95761055
-1.36494682699e+29,4.4701611677,-9.92420804528,2.13734076324,2.22933327341
-1.43404296027e+29,4.0315804475,-15.2868928533,10.622051473,-7.7227182697
-1.50604630228e+29,3.04686448705,-19.5765161152,19.5116607425,-8.1630223281
-1.58105157683e+29,1.5522836006,-22.4449124704,25.4236083546,-2.54311969055
-1.6591551984e+29,-0.392354889316,-23.6775270328,25.7371140608,1.02751501712
-1.7404552151e+29,-2.70567383517,-23.2105843319,19.7269917463,0.00882209025077
-1.82505124319e+29,-5.28757422847,-21.1322152976,8.86401917316,-1.08185996551
-1.91304439293e+29,-8.02285962758,-17.6678163676,-3.77825614906,1.73951561876
-2.00453718473e+29,-10.7854982726,-13.1516821732,-14.700918116,5.8717234473
-2.09963345541e+29,-13.4433595932,-7.98850450228,-21.2372898694,5.32300976563
-2.19843825357e+29,-15.8632430542,-2.60941233342,-22.391867709,-1.14159109598
-2.30105772371e+29,-17.9160066077,2.57226644923,-18.9669181355,-7.46972947534
-2.40759897813e+29,-19.4816031384,7.20043132184,-13.003219522,-6.9765965447
-2.51816995602e+29,-20.4538462072,11.0064105924,-6.84157882789,-0.191062154287
-2.63287926876e+29,-20.7447445991,13.8267751948,-2.2158538786,5.76114703269
-2.75183603064e+29,-20.2882555539,15.6073823822,0.313385713828,5.46792134241
-2.87514967402e+29,-19.0433063252,16.3943122678,1.45440788837,0.902652738123
-3.00292974772e+29,-16.9959407603,16.3141413354,2.78541113646,-2.33286593225
-3.13528569762e+29,-14.1604792437,15.5470927079,5.91084344096,-2.50116148899
-3.27232662803e+29,-10.5796308145,14.2970087827,11.4132698657,-2.41801758329
-3.41416104247e+29,-6.32355193686,12.761984758,18.0919589896,-3.0255543358
-3.56089656224e+29,-1.48790104776,11.10900982,23.0276796152,-0.666838439702
-3.71263962098e+29,3.80901654026,9.45525004658,22.7057327113,6.35216439723
-3.86949513347e+29,9.42988821578,7.85779401345,14.8570649189,11.4314674514
-4.0315661363e+29,15.2226733646,6.31276477182,0.138305043464,5.31568536345
-4.19895339842e+29,21.0253611958,4.76365123664,-17.3665714527,-10.7526079095
-4.37175499884e+29,26.6710291607,3.11759281963,-31.3780616517,-21.7981862733
-4.55006586888e+29,31.9930143823,1.26737889217,-36.0305004216,-13.4132256299
-4.73397729604e+29,36.830014684,-0.88371955688,-28.6556147113,10.81790086
-4.92357638626e+29,41.0309514173,-3.39745524393,-11.3081052237,29.5321679301
-5.11894548127e+29,44.4594503943,-6.27955431403,9.83299349554,23.6907504529
-5.32016152714e+29,46.9978261962,-9.46484985249,26.9898907219,-3.71107678562
-5.52729539032e+29,48.5504825683,-12.8107511044,34.0552785748,-29.2897351159
-5.74041111679e+29,49.0466621152,-16.1004663578,29.049113658,-31.0308480667
-5.95956512979e+29,48.4424935258,-19.0565122902,14.6515592376,-8.24385977566
-6.18480536139e+29,46.7223006272,-21.3639726075,-3.29395359293,19.3242816687
-6.41617031272e+29,43.8991554623,-22.7018008381,-18.4318780385,30.2868695876
-6.65368803733e+29,40.0146746235,-22.779357932,-26.3836323469,18.9252132728
-6.89737504212e+29,35.1380729725,-21.3744892782,-26.0144068552,-3.48830169262
-7.14723509944e+29,29.3645021262,-18.368900386,-19.1422993918,-20.5041892017
-7.40325796416e+29,22.8127175069,-13.7764364771,-9.11261936846,-22.5294609187
-7.66541798893e+29,15.6221375,-7.76018593556,0.902033655477,-10.728321096
-7.93367263039e+29,7.94937648303,-0.63518990042,9.03881860685,6.13068232685
-8.20796083922e+29,-0.0356520952299,7.14508354655,14.8987041147,17.464513148
-8.48820132607e+29,-8.15395847355,15.0185654358,18.8598164342,16.7435106194
-8.77429069564e+29,-16.2219196827,22.3588141359,21.1147541832,5.48753579284
-9.06610144055e+29,-24.0558383106,28.5298982662,21.0902434755,-7.58559475896
-9.36347978638e+29,-31.4765105923,32.9467358499,17.6422706538,-13.1236719861
-9.66624337946e+29,-38.3136935697,35.1348130349,9.93223695017,-8.71013552124
-9.97417880797e+29,-44.4103610672,34.7829435201,-1.56318426748,-0.3013492887
-1.02870389476e+30,-49.6266426729,31.7831364228,-14.5890303409,4.3013359847
-1.06045401223e+30,-53.8433448404,26.2527441542,-25.5896141629,3.28847959769
-1.09263590702e+30,-56.9649590433,18.5357524082,-30.9944999693,1.42535880173
-1.12521297055e+30,-58.9220697426,9.18216309798,-28.7221177723,2.9517978904
-1.15814396669e+30,-59.6730888292,-1.09335753849,-19.1758315678,5.60276374561
-1.19138266415e+30,-59.205266747,-11.4703034735,-5.25099419264,3.43598615352
-1.22487744554e+30,-57.5349575811,-21.0935418833,8.67871956094,-4.64695101497
-1.25857089202e+30,-54.7071366228,-29.1503726977,18.3982405526,-11.4987774152
-1.29239934256e+30,-50.7941820606,-34.9459736748,21.4545207888,-8.88903492453
-1.32629242687e+30,-45.8939448472,-37.9696271369,18.0505466675,2.31328719404
-1.36017257077e+30,-40.1271494599,-37.9448859437,10.8106797104,11.5044656628
-1.39395447329e+30,-33.6341917589,-34.8584081905,3.48576521829,9.4856376497
-1.42754455421e+30,-26.5714225871,-28.9643336544,-0.814710682684,-0.930097577108
-1.46084037125e+30,-19.1070214511,-20.7635031455,-1.00810372712,-7.83912359252
-1.49373000574e+30,-11.4165742442,-10.9593032846,1.63750989118,-4.11349367323
-1.52609141592e+30,-3.67847689458,-0.394257031601,4.36594185262,4.11843214775
-1.55779175668e+30,3.93070935558,10.0265945673,4.49908763675,5.13103010851
-1.58868666499e+30,11.2408299176,19.4182030553,0.896528441495,-3.40365209796
-1.61861950975e+30,18.0925217893,26.9960324645,-5.42408261192,-10.7572601864
-1.64742060526e+30,24.3412966284,32.1468030788,-11.8189189824,-6.14406716509
-1.67490638724e+30,29.8612053307,34.4825332407,-15.4144362362,7.40295092656
-1.70087855025e+30,34.547973886,33.8726143978,-14.6023110439,15.740633013
-1.7251231457e+30,38.3215082676,30.4508655441,-9.83284768351,9.68157063417
-1.74740963911e+30,41.1276753569,24.5970417741,-3.31522957651,-4.98005599249
-1.76748992585e+30,42.9392894534,16.8949794827,2.19704790901,-14.4400500601
-1.78509730388e+30,43.7562703108,8.07212427386,4.89364943696,-11.4422922459
-1.79994540262e+30,43.6049782682,-1.07282781283,4.86408893157,-1.04041570787
-1.81172706666e+30,42.5367640643,-9.74637455394,3.96058806823,6.75410298574
-1.82011319292e+30,40.6257922997,-17.232877386,4.57965649145,7.37952676189
-1.8247515202e+30,37.9662144346,-22.9564107409,8.01544504852,4.16998053756
-1.82526536954e+30,34.6687848,-26.5262208169,13.357794522,2.25953488594
-1.82125233406e+30,30.8570319374,-27.7621563956,17.6652386663,2.16617525076
-1.81228291683e+30,26.6631141385,-26.6986336665,17.4341176304,0.129084110442
-1.79789911505e+30,22.2234994169,-23.5679468985,10.6170316607,-5.86727884968
-1.77761294905e+30,17.6746160449,-18.7657937879,-1.92037849826,-11.7184545898
-1.75090493432e+30,13.1486175609,-12.8035635938,-16.3640784297,-10.1989712993
-1.71722249472e+30,8.76939717471,-6.25305381369,-27.455223198,0.980804989756
-1.6759783151e+30,4.64897593429,0.310312270511,-30.8181189586,14.684119578
-1.62654863112e+30,0.884377131263,6.35999439198,-24.9522417452,19.2864022819
-1.56827145443e+30,-2.44491507491,11.4616978722,-11.9091277148,9.26622797441
-1.50044473082e+30,-5.27883426024,15.3040431148,3.63678554073,-8.77833965429
-1.42232442903e+30,-7.57789520237,17.7145488607,16.4108390528,-21.0151066086
-1.33312255792e+30,-9.32361856859,18.6605821199,22.6620310439,-17.9462815421
-1.23200510936e+30,-10.5182180773,18.2365462799,21.4528007011,-2.13674615887
-1.1180899241e+30,-11.18357289,16.6399723069,14.6574363686,14.3368897545
-9.90444478045e+29,-11.3595329373,14.1401169303,5.81229213075,19.680235635
-8.48083585811e+29,-11.1016317212,11.0431006295,-1.56794423887,11.0638788078
-6.89967018714e+29,-10.4783012577,7.65762169352,-5.41317156953,-4.02315886825
-5.14997034013e+29,-9.56769750166,4.26487590872,-5.66054884495,-14.1358343147
-3.22015812236e+29,-8.45425738896,1.095496907,-3.83172196005,-12.9126683657
-1.09802799322e+29,-7.22512286004,-1.68479214426,-1.9854333604,-3.52961952579
1.22928049743e+29,-5.96657864404,-3.98034965138,-1.63783833608,5.27179742214
3.77531129159e+29,-4.76065152198,-5.76223128978,-3.13397829039,7.66903356169
6.55432145787e+29,-3.68200794525,-7.05770565352,-5.64583854743,5.07036852762
9.58131191251e+29,-2.79526581725,-7.93466769335,-7.66956965043,2.22722975319
1.28720592599e+30,-2.15280709564,-8.48320609107,-7.73046495549,0.751899628448
1.64431487854e+30,-1.79314708066,-8.79663282554,-5.01160396731,-1.66270145357
2.03120086329e+30,-1.73988991081,-8.95419805027,0.271459926031,-5.94770069793
2.44969451976e+30,-2.00127972469,-9.00749694431,6.82439744786,-8.21252674587
2.9017179763e+30,-2.5703399068,-8.97217602318,12.5764751233,-3.75230917117
3.38928864114e+30,-3.42557642855,-8.82594969123,15.3016913625,5.95872031659
3.91452312324e+30,-4.5322065467,-8.51320124708,13.425694675,12.5617138818
4.47964128528e+30,-5.84385985042,-7.9556245529,6.7613928298,8.76509523274
5.08697043104e+30,-7.30468443555,-7.06755399458,-3.14449057395,-3.31152870337
5.73894962882e+30,-8.85177753027,-5.77394488283,-13.2928254041,-13.1284449993
